Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,83.91999816894531,83.91999816894531,82.86000061035156,83.68000030517578,80.99820709228516,1267600
2023-01-18,83.68000030517578,83.91999816894531,82.06999969482422,82.58000183105469,79.93346405029297,1262400
2023-01-19,82.30000305175781,82.87999725341797,81.87000274658203,82.11000061035156,79.47852325439453,1182100
2023-01-20,82.62000274658203,84.06999969482422,81.58000183105469,83.77999877929688,81.09500122070312,1651500
2023-01-23,83.83999633789062,84.91999816894531,83.63999938964844,84.54000091552734,81.83065032958984,1013800
2023-01-24,84.62999725341797,86.44999694824219,83.76000213623047,86.13999938964844,83.3793716430664,1425700
2023-01-25,85.9000015258789,86.80000305175781,85.55999755859375,86.76000213623047,83.97949981689453,1223200
2023-01-26,86.76000213623047,87.52999877929688,85.93000030517578,86.02999877929688,83.27288818359375,1455400
2023-01-27,85.9000015258789,86.3499984741211,85.08000183105469,85.27999877929688,82.54692840576172,1127100
2023-01-30,84.75,85.30999755859375,84.51000213623047,84.83999633789062,82.12102508544922,1105900
2023-01-31,85.2300033569336,86.16999816894531,84.86000061035156,85.98999786376953,83.23416900634766,2309400
2023-02-01,85.58000183105469,87.81999969482422,85.30000305175781,87.62999725341797,84.82160949707031,2262600
2023-02-02,89.0,92.08999633789062,88.77999877929688,91.83000183105469,88.88701629638672,2857100
2023-02-03,91.73999786376953,92.72000122070312,91.37999725341797,91.70999908447266,88.7708511352539,2528300
2023-02-06,91.54000091552734,91.94000244140625,90.47000122070312,91.05000305175781,88.13201141357422,1617000
2023-02-07,90.88999938964844,91.63999938964844,90.11000061035156,90.91999816894531,88.00617218017578,2094200
2023-02-08,93.08999633789062,96.5199966430664,92.7699966430664,92.87999725341797,89.90335845947266,3402200
2023-02-09,93.30000305175781,95.91000366210938,92.33999633789062,93.25,90.26150512695312,2550600
2023-02-10,92.80000305175781,93.01000213623047,90.47000122070312,91.13999938964844,88.21912384033203,2362200
2023-02-13,91.19000244140625,93.0199966430664,90.61000061035156,92.9800033569336,90.00015258789062,1960300
2023-02-14,92.73999786376953,93.47000122070312,91.83000183105469,93.18000030517578,90.19375610351562,1658500
2023-02-15,92.87000274658203,93.2699966430664,91.83999633789062,93.2300033569336,90.24214935302734,2308900
2023-02-16,92.1500015258789,93.56999969482422,92.02999877929688,93.19999694824219,90.21310424804688,1275000
2023-02-17,93.19999694824219,93.87999725341797,92.43000030517578,93.72000122070312,90.71644592285156,1945900
2023-02-21,92.48999786376953,93.4800033569336,91.38999938964844,91.44000244140625,88.50951385498047,1422900
2023-02-22,91.38999938964844,92.7699966430664,91.19000244140625,91.8499984741211,88.90637969970703,1954000
2023-02-23,91.93000030517578,92.69999694824219,91.31999969482422,91.93000030517578,88.98380279541016,1693800
2023-02-24,91.26000213623047,91.7300033569336,90.47000122070312,91.5999984741211,88.66438293457031,1299900
2023-02-27,91.6500015258789,92.5,90.80000305175781,91.0199966430664,88.10297393798828,1829400
2023-02-28,90.9800033569336,91.61000061035156,90.4000015258789,90.56999969482422,87.66739654541016,1730800
2023-03-01,90.23999786376953,91.5,89.87999725341797,91.47000122070312,88.53855895996094,1885800
2023-03-02,90.94000244140625,91.81999969482422,90.37000274658203,91.81999969482422,88.87733459472656,2032500
2023-03-03,92.27999877929688,92.27999877929688,91.41000366210938,91.69999694824219,88.76116943359375,1663500
2023-03-06,91.95999908447266,92.37000274658203,91.05999755859375,91.80000305175781,88.85797882080078,2071200
2023-03-07,91.93000030517578,92.51000213623047,90.66999816894531,90.80000305175781,87.8900146484375,1499200
2023-03-08,90.83000183105469,90.94000244140625,89.19999694824219,90.05999755859375,87.17373657226562,1811400
2023-03-09,89.3499984741211,89.4800033569336,87.91000366210938,87.9800033569336,85.82750701904297,1525900
2023-03-10,87.83000183105469,88.75,86.94000244140625,87.45999908447266,85.32022094726562,1932500
2023-03-13,86.04000091552734,87.47000122070312,85.23999786376953,85.63999938964844,83.54475402832031,2955400
2023-03-14,87.2699966430664,87.88999938964844,86.13999938964844,87.37000274658203,85.23242950439453,2759600
2023-03-15,85.41000366210938,85.69999694824219,83.86000061035156,85.66999816894531,83.57402038574219,2691300
2023-03-16,84.58999633789062,87.43000030517578,84.4000015258789,87.30999755859375,85.17388916015625,2113800
2023-03-17,86.43000030517578,86.81999969482422,85.5,86.16999816894531,84.06178283691406,9950700
2023-03-20,86.7300033569336,89.12999725341797,86.6500015258789,88.66999816894531,86.50062561035156,1595600
2023-03-21,89.91000366210938,90.48999786376953,89.29000091552734,89.9000015258789,87.70053100585938,1459300
2023-03-22,90.05999755859375,90.37999725341797,87.5999984741211,87.63999938964844,85.4958267211914,1714100
2023-03-23,87.91999816894531,89.56999969482422,87.45999908447266,88.62999725341797,86.46160125732422,1827700
2023-03-24,87.31999969482422,87.68000030517578,85.69999694824219,87.62999725341797,85.4860610961914,2344900
2023-03-27,88.7300033569336,89.43000030517578,88.22000122070312,88.5199966430664,86.35429382324219,1411700
2023-03-28,88.30999755859375,89.47000122070312,88.08000183105469,88.7300033569336,86.55915832519531,1481600
2023-03-29,89.6500015258789,90.66000366210938,89.44000244140625,90.4800033569336,88.26634216308594,1646200
2023-03-30,90.9000015258789,92.83000183105469,90.9000015258789,92.73999786376953,90.4710464477539,1979800
2023-03-31,93.33000183105469,94.44999694824219,93.31999969482422,94.33999633789062,92.03189849853516,1673900
