Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,334.6099853515625,338.19000244140625,332.2300109863281,333.9100036621094,333.9100036621094,466200
2023-01-18,335.32000732421875,337.04998779296875,327.42999267578125,330.6000061035156,330.6000061035156,453200
2023-01-19,329.20001220703125,330.70001220703125,324.1400146484375,324.4700012207031,324.4700012207031,380700
2023-01-20,326.30999755859375,333.5,323.8399963378906,332.9599914550781,332.9599914550781,340400
2023-01-23,333.3299865722656,338.4100036621094,332.1300048828125,332.95001220703125,332.95001220703125,383900
2023-01-24,329.5400085449219,335.5199890136719,329.4100036621094,332.92999267578125,332.92999267578125,342700
2023-01-25,328.42999267578125,329.5299987792969,320.739990234375,328.6000061035156,328.6000061035156,346500
2023-01-26,331.5199890136719,332.6600036621094,325.80999755859375,328.9200134277344,328.9200134277344,417000
2023-01-27,326.9200134277344,333.4800109863281,325.92999267578125,331.6199951171875,331.6199951171875,482400
2023-01-30,329.2799987792969,335.760009765625,329.2799987792969,333.2200012207031,333.2200012207031,429500
2023-01-31,333.739990234375,338.1600036621094,332.79998779296875,338.1400146484375,338.1400146484375,470000
2023-02-01,337.04998779296875,348.8900146484375,337.04998779296875,347.2799987792969,347.2799987792969,430700
2023-02-02,350.3900146484375,355.95001220703125,347.8500061035156,348.5400085449219,348.5400085449219,596900
2023-02-03,344.1499938964844,346.8399963378906,340.69000244140625,341.95001220703125,341.95001220703125,402200
2023-02-06,338.54998779296875,346.1400146484375,338.54998779296875,340.92999267578125,340.92999267578125,617000
2023-02-07,333.0,354.8999938964844,319.29998779296875,352.8900146484375,352.8900146484375,1032100
2023-02-08,351.29998779296875,352.4800109863281,340.6600036621094,346.4800109863281,346.4800109863281,522000
2023-02-09,350.0,356.6700134277344,348.55999755859375,351.0299987792969,351.0299987792969,478400
2023-02-10,349.0,351.1600036621094,346.6199951171875,347.6199951171875,347.6199951171875,342800
2023-02-13,348.9200134277344,353.5,348.9200134277344,351.4599914550781,351.4599914550781,400100
2023-02-14,350.5400085449219,351.8299865722656,342.0,342.2099914550781,342.2099914550781,377900
2023-02-15,339.3900146484375,346.3800048828125,339.3900146484375,344.6400146484375,344.6400146484375,298700
2023-02-16,339.3800048828125,351.8999938964844,337.3900146484375,346.0,346.0,742200
2023-02-17,345.45001220703125,346.5799865722656,341.7799987792969,346.0199890136719,346.0199890136719,352400
2023-02-21,341.6400146484375,342.7099914550781,337.3900146484375,338.2300109863281,338.2300109863281,357500
2023-02-22,338.3900146484375,338.5799865722656,333.3299865722656,334.1499938964844,334.1499938964844,442800
2023-02-23,335.760009765625,336.9100036621094,332.6000061035156,335.739990234375,335.739990234375,334000
2023-02-24,331.19000244140625,335.8399963378906,329.17999267578125,332.3500061035156,332.3500061035156,389500
2023-02-27,335.4200134277344,337.0899963378906,326.4200134277344,327.3900146484375,327.3900146484375,589000
2023-02-28,326.42999267578125,331.9100036621094,325.4599914550781,327.80999755859375,327.80999755859375,624800
2023-03-01,325.69000244140625,328.92999267578125,324.739990234375,325.4200134277344,325.4200134277344,288700
2023-03-02,324.30999755859375,330.5400085449219,323.94000244140625,329.3800048828125,329.3800048828125,337500
2023-03-03,331.80999755859375,334.95001220703125,329.7699890136719,333.80999755859375,333.80999755859375,276500
2023-03-06,335.3399963378906,341.989990234375,334.20001220703125,341.4200134277344,341.4200134277344,435200
2023-03-07,340.8800048828125,341.5400085449219,332.9200134277344,334.6000061035156,334.6000061035156,522800
2023-03-08,333.70001220703125,340.0,333.70001220703125,338.32000732421875,338.32000732421875,296300
2023-03-09,339.260009765625,340.1300048828125,331.6199951171875,332.32000732421875,332.32000732421875,384100
2023-03-10,331.6400146484375,332.25,313.79998779296875,314.3299865722656,314.3299865722656,685900
2023-03-13,311.8999938964844,317.42999267578125,310.1600036621094,313.2799987792969,313.2799987792969,407900
2023-03-14,317.9700012207031,324.3999938964844,315.42999267578125,320.32000732421875,320.32000732421875,576400
2023-03-15,315.1700134277344,316.8900146484375,306.010009765625,310.82000732421875,310.82000732421875,476600
2023-03-16,309.6099853515625,312.95001220703125,304.4100036621094,305.95001220703125,305.95001220703125,1115600
2023-03-17,303.70001220703125,310.7799987792969,299.07000732421875,302.489990234375,302.489990234375,1131600
2023-03-20,303.07000732421875,308.44000244140625,303.07000732421875,308.1499938964844,308.1499938964844,390700
2023-03-21,310.32000732421875,314.1099853515625,308.2900085449219,314.05999755859375,314.05999755859375,443600
2023-03-22,313.2099914550781,321.1099853515625,312.0,312.1000061035156,312.1000061035156,548400
2023-03-23,313.0799865722656,315.2699890136719,306.9100036621094,308.5400085449219,308.5400085449219,682800
2023-03-24,307.80999755859375,312.260009765625,302.0299987792969,312.1099853515625,312.1099853515625,427900
2023-03-27,313.8900146484375,315.0400085449219,311.8500061035156,312.4599914550781,312.4599914550781,284600
2023-03-28,311.6099853515625,314.989990234375,311.6099853515625,314.7300109863281,314.7300109863281,289900
2023-03-29,317.0,318.80999755859375,314.5199890136719,318.3599853515625,318.3599853515625,219100
2023-03-30,319.3299865722656,320.6000061035156,317.4100036621094,319.70001220703125,319.70001220703125,237700
2023-03-31,321.010009765625,325.79998779296875,320.8399963378906,325.7699890136719,325.7699890136719,396800
2023-04-03,323.2699890136719,325.8500061035156,322.0899963378906,324.7099914550781,324.7099914550781,519700
2023-04-04,324.05999755859375,324.239990234375,311.8699951171875,314.0799865722656,314.0799865722656,650500
2023-04-05,313.0799865722656,317.3999938964844,310.0,313.1600036621094,313.1600036621094,645500
2023-04-06,312.42999267578125,313.8299865722656,307.42999267578125,313.75,313.75,477800
2023-04-10,311.42999267578125,314.9100036621094,308.4200134277344,314.67999267578125,314.67999267578125,419200
2023-04-11,315.7099914550781,318.7300109863281,314.6499938964844,316.2099914550781,316.2099914550781,294300
2023-04-12,317.9200134277344,321.95001220703125,317.0799865722656,320.25,320.25,522800
2023-04-13,320.7099914550781,321.75,317.57000732421875,320.9599914550781,320.9599914550781,648300
2023-04-14,319.92999267578125,323.3599853515625,313.3500061035156,314.8800048828125,314.8800048828125,440100
2023-04-17,314.8800048828125,320.0400085449219,313.6300048828125,319.57000732421875,319.57000732421875,299800
2023-04-18,321.260009765625,321.6000061035156,316.1700134277344,317.75,317.75,430300
2023-04-19,314.5799865722656,314.6700134277344,306.32000732421875,307.239990234375,307.239990234375,516500
2023-04-20,305.4700012207031,307.1099853515625,302.8299865722656,304.1400146484375,304.1400146484375,718800
2023-04-21,304.70001220703125,305.5899963378906,300.5,302.7200012207031,302.7200012207031,686700
2023-04-24,303.55999755859375,303.8800048828125,301.4599914550781,302.55999755859375,302.55999755859375,423000
2023-04-25,300.8800048828125,301.1000061035156,294.5199890136719,294.8900146484375,294.8900146484375,394400
2023-04-26,293.25,296.1499938964844,292.6000061035156,294.4200134277344,294.4200134277344,395300
2023-04-27,295.05999755859375,302.989990234375,293.7300109863281,302.42999267578125,302.42999267578125,511700
2023-04-28,301.19000244140625,304.7699890136719,300.2699890136719,302.4599914550781,302.4599914550781,648100
2023-05-01,301.3999938964844,309.94000244140625,301.2200012207031,307.6000061035156,307.6000061035156,705800
2023-05-02,313.489990234375,324.1499938964844,301.55999755859375,301.989990234375,301.989990234375,905900
2023-05-03,305.7300109863281,310.95001220703125,303.739990234375,305.8500061035156,305.8500061035156,791000
2023-05-04,305.4800109863281,305.4800109863281,295.42999267578125,300.6499938964844,300.6499938964844,561400
2023-05-05,302.5400085449219,306.3399963378906,300.3800048828125,303.57000732421875,303.57000732421875,488600
2023-05-08,304.5799865722656,305.82000732421875,300.94000244140625,304.17999267578125,304.17999267578125,426300
2023-05-09,302.3299865722656,305.19000244140625,301.7799987792969,304.42999267578125,304.42999267578125,333100
2023-05-10,307.8299865722656,309.42999267578125,302.739990234375,304.5199890136719,304.5199890136719,326600
2023-05-11,304.3900146484375,306.6400146484375,303.1000061035156,305.8500061035156,305.8500061035156,388200
2023-05-12,308.1400146484375,312.45001220703125,306.9200134277344,310.6300048828125,310.6300048828125,611100
2023-05-15,310.4200134277344,315.32000732421875,309.0199890136719,315.1099853515625,315.1099853515625,422100
2023-05-16,313.8599853515625,324.2699890136719,312.5799865722656,321.2099914550781,321.2099914550781,948500
2023-05-17,321.82000732421875,325.19000244140625,317.8599853515625,323.29998779296875,323.29998779296875,698100
2023-05-18,324.79998779296875,332.2699890136719,320.82000732421875,331.30999755859375,331.30999755859375,619100
2023-05-19,332.75,335.5400085449219,329.1700134277344,330.7699890136719,330.7699890136719,470800
