Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,505.5400085449219,512.0800170898438,499.32000732421875,510.2799987792969,504.87530517578125,332300
2023-01-18,513.8099975585938,525.8400268554688,505.2300109863281,506.3399963378906,500.97705078125,407800
2023-01-19,500.29998779296875,503.1199951171875,492.55999755859375,495.7900085449219,490.5387878417969,343900
2023-01-20,498.3500061035156,512.719970703125,495.8900146484375,511.760009765625,506.3396301269531,345700
2023-01-23,510.7699890136719,521.3400268554688,509.1600036621094,514.97998046875,509.5255126953125,321100
2023-01-24,512.3099975585938,523.010009765625,510.7699890136719,519.8400268554688,514.3340454101562,319100
2023-01-25,508.4200134277344,514.0700073242188,497.2699890136719,508.6400146484375,503.252685546875,372700
2023-01-26,512.0,519.0999755859375,506.739990234375,515.2100219726562,509.753173828125,622200
2023-01-27,511.20001220703125,524.4199829101562,506.29998779296875,519.9199829101562,514.4131469726562,481200
2023-01-30,512.9400024414062,516.8200073242188,504.4599914550781,506.55999755859375,501.1947021484375,628300
2023-01-31,514.6500244140625,531.9600219726562,499.0400085449219,531.5599975585938,525.9298706054688,754000
2023-02-01,542.5800170898438,560.3800048828125,529.260009765625,554.52001953125,548.646728515625,913700
2023-02-02,563.8499755859375,572.5,558.8900146484375,568.4400024414062,562.4192504882812,903400
2023-02-03,558.1900024414062,569.4500122070312,556.0499877929688,567.4299926757812,561.419921875,494200
2023-02-06,559.2000122070312,565.0,551.6099853515625,553.4000244140625,547.53857421875,610100
2023-02-07,551.9400024414062,562.8300170898438,545.9600219726562,560.4000244140625,554.4644775390625,280000
2023-02-08,555.0399780273438,560.3099975585938,553.72998046875,556.9000244140625,551.0015869140625,213100
2023-02-09,561.0700073242188,566.27001953125,553.5499877929688,555.5900268554688,549.7055053710938,727200
2023-02-10,548.8200073242188,550.5399780273438,540.8300170898438,549.3300170898438,543.51171875,413900
2023-02-13,552.969970703125,562.8699951171875,547.739990234375,562.0999755859375,556.1464233398438,403400
2023-02-14,561.4299926757812,570.4299926757812,557.0599975585938,561.8200073242188,555.869384765625,260200
2023-02-15,555.8599853515625,567.0700073242188,553.6300048828125,567.0599975585938,561.053955078125,349500
2023-02-16,553.4400024414062,560.77001953125,551.760009765625,552.989990234375,548.4677124023438,265700
2023-02-17,547.6900024414062,550.1099853515625,538.489990234375,544.8300170898438,540.3744506835938,438800
2023-02-21,535.7000122070312,537.9099731445312,523.0900268554688,524.8200073242188,520.528076171875,572500
2023-02-22,527.489990234375,527.7899780273438,520.1199951171875,524.0499877929688,519.7643432617188,386000
2023-02-23,529.0599975585938,530.469970703125,519.6699829101562,527.780029296875,523.4639282226562,195400
2023-02-24,520.1400146484375,522.1199951171875,512.02001953125,518.1599731445312,513.9224853515625,298300
2023-02-27,526.0,530.6900024414062,523.7100219726562,525.7899780273438,521.4901123046875,364700
2023-02-28,525.9000244140625,531.9000244140625,521.1400146484375,522.1500244140625,517.8798828125,335800
2023-03-01,519.219970703125,522.489990234375,514.3699951171875,515.4500122070312,511.2347412109375,375500
2023-03-02,510.6499938964844,517.2899780273438,508.4700012207031,517.2899780273438,513.0595703125,387100
2023-03-03,521.6099853515625,537.280029296875,520.530029296875,536.6699829101562,532.2811889648438,382700
2023-03-06,537.9500122070312,545.5,537.8599853515625,542.9099731445312,538.4700927734375,568000
2023-03-07,542.9199829101562,547.9199829101562,531.47998046875,533.97998046875,529.6130981445312,406600
2023-03-08,532.1199951171875,537.8200073242188,527.47998046875,535.8499755859375,531.4677734375,254700
2023-03-09,537.0800170898438,545.25,532.3800048828125,535.0399780273438,530.6644897460938,499200
2023-03-10,535.0,536.8499755859375,519.1099853515625,522.27001953125,517.9989624023438,595400
2023-03-13,517.7999877929688,534.1400146484375,513.8400268554688,528.280029296875,523.9597778320312,786300
