Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,270.0199890136719,275.3900146484375,270.0199890136719,274.1099853515625,268.0415954589844,3640200
2023-01-18,273.510009765625,274.3699951171875,265.7200012207031,266.0400085449219,260.1502990722656,3276500
2023-01-19,266.7200012207031,269.1400146484375,263.5299987792969,263.5799865722656,257.7447204589844,2845400
2023-01-20,264.42999267578125,268.6499938964844,262.8299865722656,268.5799865722656,262.634033203125,2588600
2023-01-23,268.8399963378906,271.1700134277344,267.760009765625,269.2900085449219,263.3283386230469,2434000
2023-01-24,261.2200012207031,270.1600036621094,261.2200012207031,269.55999755859375,263.59234619140625,2517100
2023-01-25,270.3299865722656,273.07000732421875,268.82000732421875,273.0,266.9561462402344,3097400
2023-01-26,273.0,274.75,271.70001220703125,274.7200012207031,268.6380920410156,2222500
2023-01-27,275.0,275.30999755859375,271.9700012207031,272.4599914550781,266.4281311035156,2203200
2023-01-30,271.6700134277344,272.57000732421875,270.05999755859375,270.8900146484375,264.8929138183594,2862400
2023-01-31,265.0899963378906,267.510009765625,263.25,267.3999938964844,261.48016357421875,5477900
2023-02-01,267.0199890136719,268.4599914550781,263.5,266.2699890136719,260.3751525878906,3557700
2023-02-02,264.8900146484375,265.9800109863281,262.0199890136719,263.2099914550781,257.3829345703125,3735600
2023-02-03,262.6300048828125,265.2200012207031,261.3500061035156,264.2300109863281,258.38037109375,3008500
2023-02-06,264.989990234375,268.20001220703125,264.3599853515625,267.9200134277344,261.9886474609375,2863900
2023-02-07,265.0199890136719,267.7699890136719,263.6300048828125,267.3399963378906,261.4214782714844,2514000
2023-02-08,265.0899963378906,265.8900146484375,262.45001220703125,262.82000732421875,257.0015563964844,2801800
2023-02-09,263.69000244140625,263.95001220703125,260.19000244140625,260.6600036621094,254.8893585205078,3534600
2023-02-10,260.8699951171875,262.69000244140625,260.2900085449219,262.4200134277344,256.6104431152344,3049900
2023-02-13,263.70001220703125,266.7900085449219,263.0,266.20001220703125,260.3067321777344,2418300
