Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,63.7400016784668,64.11000061035156,63.029998779296875,63.47999954223633,61.407623291015625,2027800
2023-01-18,63.630001068115234,63.66999816894531,61.15999984741211,61.310001373291016,59.3084602355957,1941400
2023-01-19,61.20000076293945,61.31999969482422,60.439998626708984,61.099998474121094,59.10531234741211,2186600
2023-01-20,61.130001068115234,62.04999923706055,60.349998474121094,62.0099983215332,59.9856071472168,1628800
2023-01-23,61.79999923706055,62.4900016784668,61.47999954223633,61.709999084472656,59.695404052734375,1374300
2023-01-24,61.97999954223633,62.41999816894531,60.95000076293945,61.790000915527344,59.77279281616211,1103300
2023-01-25,61.369998931884766,62.31999969482422,61.060001373291016,62.150001525878906,60.12104034423828,2186200
2023-01-26,61.93000030517578,62.45000076293945,61.790000915527344,62.439998626708984,60.40156936645508,1359000
2023-01-27,62.41999816894531,63.060001373291016,62.08000183105469,62.4900016784668,60.4499397277832,1517400
2023-01-30,62.290000915527344,63.20000076293945,62.25,62.66999816894531,60.624061584472656,2407000
2023-01-31,62.93000030517578,63.209999084472656,62.029998779296875,63.189998626708984,61.1270866394043,2400900
2023-02-01,62.7400016784668,63.93000030517578,62.709999084472656,63.720001220703125,61.63978576660156,2488600
2023-02-02,63.439998626708984,64.66999816894531,62.349998474121094,63.720001220703125,61.63978576660156,4634000
2023-02-03,63.439998626708984,63.529998779296875,61.52000045776367,62.75,60.70145034790039,2215500
2023-02-06,62.59000015258789,63.470001220703125,62.349998474121094,63.45000076293945,61.37860107421875,3976600
2023-02-07,63.029998779296875,63.029998779296875,61.720001220703125,62.459999084472656,60.42091751098633,2478300
2023-02-08,62.0099983215332,62.0099983215332,60.599998474121094,60.88999938964844,58.90216827392578,2152700
2023-02-09,60.84000015258789,61.4900016784668,60.400001525878906,60.5,58.524906158447266,2256600
2023-02-10,60.310001373291016,61.5,59.9900016784668,61.40999984741211,59.88826370239258,1484400
2023-02-13,61.439998626708984,61.88999938964844,61.31999969482422,61.619998931884766,60.09305953979492,1170900
2023-02-14,61.43000030517578,61.66999816894531,60.880001068115234,61.15999984741211,59.64445877075195,1795700
2023-02-15,60.709999084472656,61.25,60.27000045776367,61.18000030517578,59.663963317871094,1547200
2023-02-16,60.470001220703125,61.31999969482422,59.95000076293945,60.970001220703125,59.45916748046875,943400
2023-02-17,61.13999938964844,62.29999923706055,60.72999954223633,61.970001220703125,60.43438720703125,1699500
